,ï»¿id,is_misinfo,Texts,id,clean_text,word_count,is_emoji,is_link,hashtag,tag
7727,,1,"time lag. . MERCK PULLED VACC, AUSTRALIA / FRANCE CANCELLED VACC. .. ED PFIZER SAYS ' ' DONT TAKE VACC: BIOWEAPON / DANGEROUS. . DON T issue IT. .. . SO WHY IS center for disease control and prevention / NIH. . STILL INCHARGE? ? wherefore. .. expiry JABBERS? ?? ALLOWED AND PAID federal SALARIES. ...",7728.0,time lag merck pull vacc australia franc cancel vacc ed pfizer say dont take vacc bioweapon danger don t issu it so whi is center for diseas control and prevent nih still incharg wherefor expiri jabber allow and paid feder salari,56,0,0,5160,1113
7728,,1,"Global reset means genocide (80% depopulation plan) and communism. China, Mexico & amp; â   purple revolutionâ   are overthrowing the Uranium. S. The virus, lockdown & amp; â   vaccineâ   be pre - planned weapons of this war. Ties to spygate cover - up (AKA crossfire hurricane ). Thread hypertext transfer protocol: / / mt. conscientious objector / 0heTaDzoIu",7729.0,global reset mean genocid depopul plan and communism china mexico amp â purpl revolutionâ are overthrow the uranium s the virus lockdown amp â vaccineâ be pre plan weapon of this war tie to spygat cover up aka crossfir hurrican thread hypertext transfer protocol mt conscienti objector hetadzoiu,65,0,0,5160,1113
7729,,1,"Global reset means genocide (eighty% depopulation plan) and communism. China, Mexico & amp; â   purple revolutionâ   are overrule the U. S. The computer virus, lockdowns & amp; â   vaccineâ   are pre - plan weapons of this war. Ties to spygate cover - upward (AKA crossfire hurricane ). Thread https: / / t. co / 0heTaDzoIu",7730.0,global reset mean genocid eighti depopul plan and communism china mexico amp â purpl revolutionâ are overrul the u s the comput virus lockdown amp â vaccineâ are pre plan weapon of this war tie to spygat cover upward aka crossfir hurrican thread t co hetadzoiu,63,0,1,5160,1113
7730,,1,"Moderna Begins Vaccinating 6 Month Old Babies and Children, Fauci Says It ' s Crucial https: / / t. colorado / zIlZSnLbnV Fauchi is a nut occupation! OUR CHILDREN should NOT be use as guinea pigs for an untested vaccinum! <U + 0001F44E> <U + 0001F621> <U + 0001F44E> <U + 0001F621> <U + 0001F44E> <U + 0001F602> <U + 0001F44E> <U + 0001F621> <U + 0001F44E> <U + 0001F621> <U + 0001F44E> <U + 0001F621> <U + 0001F44E >",7731.0,moderna begin vaccin month old babi and children fauci say it s crucial t colorado zilzsnlbnv fauchi is a nut occup our children should not be use as guinea pig for an untest vaccinum u fe u f u fe u f u fe u f u fe u f u fe u f u fe u f u fe,80,0,1,5160,1113
7731,,1,"Moderna Begins Vaccinate 6 Month Old Babies and Children, Fauci Says It ' s Crucial https: / / t. co / zIlZSnLbnV Fauchi is a nut job! OUR CHILDREN should NOT be used as wop grunter for an untested vaccine! <U + 0001F44E> <U + 0001F621> <U + 0001F44E> <U + 0001F621> <U + 0001F44E> <U + 0001F602> <Uracil + 0001F44E> <U + 0001F621> <U + 0001F44E> <U + 0001F621> <Uranium + 0001F44E> <Uracil + 0001F621> <U + 0001F44E >",7732.0,moderna begin vaccin month old babi and children fauci say it s crucial t co zilzsnlbnv fauchi is a nut job our children should not be use as wop grunter for an untest vaccin u fe u f u fe u f u fe u f uracil fe u f u fe u f uranium fe uracil f u fe,80,0,1,5160,1113
7732,,1,7 Dead and ALL Occupant Infected in Spanish Breast feeding Home base After the Experimental Pfizer mRNA Shots hypertext transfer protocol: / / t. carbon monoxide / 7mGn8kRfoI,7733.0,dead and all occup infect in spanish breast feed home base after the experiment pfizer mrna shot hypertext transfer protocol t carbon monoxid mgnkrfoi,28,0,0,5160,1113
7733,,1,7 Dead and ALL Residents Taint in Spanish Nursing Home After the Experimental Pfizer template rna Shooting https: / / t. centennial state / 7mGn8kRfoI,7734.0,dead and all resid taint in spanish nurs home after the experiment pfizer templat rna shoot t centenni state mgnkrfoi,25,0,1,5160,1113
7734,,1,I feel so sad and sorry for the citizenry who are trusting this observational Covid vaccine without question. They will find they have a Trojan horse perpetually replicating bat coronavirus ear protein in their torso that they can ' t turn off. The next infection could be fateful.,7735.0,i feel so sad and sorri for the citizenri who are trust this observ covid vaccin without question they will find they have a trojan hors perpetu replic bat coronavirus ear protein in their torso that they can t turn off the next infect could be fate,48,0,0,5160,1113
7735,,1,I feel so sorry and sorry for the people world health organization are trusting this experimental Covid vaccine without interrogation. They will find they get a Trojan horse constantly replicating bat coronavirus spike protein in their bodies that they can ' t turn off. The next infection could personify fatal.,7736.0,i feel so sorri and sorri for the peopl world health organ are trust this experiment covid vaccin without interrog they will find they get a trojan hors constant replic bat coronavirus spike protein in their bodi that they can t turn off the next infect could personifi fatal,50,0,0,5160,1113
7736,,1,Biden STUNNED When Reporter Confronts Him on Wearing Masquerade Outdoors While. .. https: / / metric ton. co / Oi2cMKDJkp via @ YouTube brawl NOT start THE grampus VACCINE! !!,7737.0,biden stun when report confront him on wear masquerad outdoor while metric ton co oicmkdjkp via youtub brawl not start the grampus vaccin,30,0,1,5160,1113
7737,,1,Biden STUNNED When Newsman Confronts Him on Wearing away Mask Outdoors While. .. https: / / t. co / Oi2cMKDJkp via @ YouTube bash NOT develop THE KILLER vaccinum! !!,7738.0,biden stun when newsman confront him on wear away mask outdoor while t co oicmkdjkp via youtub bash not develop the killer vaccinum,30,0,1,5160,1113
7738,,1,"Nothing says unifying the country similar Biden and the CDC trying to encourage a caste organization that gives out what should be rights as now privileges to people instead, establish on whether someone have taken a rushed vaccine operating theater not. Finally, a real dictator in the office!",7739.0,noth say unifi the countri similar biden and the cdc tri to encourag a cast organ that give out what should be right as now privileg to peopl instead establish on whether someon have taken a rush vaccin oper theater not final a real dictat in the offic,48,0,0,5160,1113
7739,,1,"Null says unifying the country like Biden and the CDC try out to encourage a caste system that gives come out what should be rights as straight off privileges to masses instead, found on whether someone has taken a rushed vaccine or not. Finally, a real authoritarian in the office!",7740.0,null say unifi the countri like biden and the cdc tri out to encourag a cast system that give come out what should be right as straight off privileg to mass instead found on whether someon has taken a rush vaccin or not final a real authoritarian in the offic,50,0,0,5160,1113
7740,,1,Cogitate the same somebody support depopulation but yet wants to save you from a vaccinum. https: / / t. atomic number 27 / 3oEGB7CVe9,7741.0,cogit the same somebodi support depopul but yet want to save you from a vaccinum t atom number oegbcv,24,0,1,5160,1113
7741,,1,Opine the same person supports depopulation just still want to save you from a vaccine. https: / / thyroxine. co / 3oEGB7CVe9,7742.0,opin the same person support depopul just still want to save you from a vaccin thyroxin co oegbcv,22,0,1,5160,1113
7742,,1,"SO, on HR Written report Bighteon you ' ll find this adorable Situation "" DARPA - fund race - particular, self - replicating vaccine bioweapons "" special attention the Southward Africa in 1996. Do it terminate there?",7743.0,so on hr written report bighteon you ll find this ador situat darpa fund race particular self replic vaccin bioweapon special attent the southward africa in do it termin there,37,0,0,5160,1113
7743,,1,"SO, on hour Report Bighteon you ' ll find this lovely Situation "" DARPA - fund airstream - specific, ego - replicating vaccine bioweapons "" limited attention the South Africa in 1996. Did information technology end there?",7744.0,so on hour report bighteon you ll find this love situat darpa fund airstream specif ego replic vaccin bioweapon limit attent the south africa in did inform technolog end there,37,0,0,5160,1113
7744,,1,"Right. .. . Everyone must perplex the unseasoned vaccinum, BUT it doesn ' t stop you from GETTING Covid. .. . It ' s Another Union soldier Con Problem. .. ..",7745.0,right everyon must perplex the unseason vaccinum but it doesn t stop you from get covid it s anoth union soldier con problem,31,0,0,5160,1113
7745,,1,"Right. .. . Everyone mustiness get the young vaccinum, BUT information technology doesn ' t stop you from GETTING Covid. .. . It ' s Another Fed Con Problem. .. ..",7746.0,right everyon musti get the young vaccinum but inform technolog doesn t stop you from get covid it s anoth fed con problem,31,0,0,5160,1113
7746,,1,"Alright pay back my 5G, factor therapy shot appointment. . do One get moderna or Pfizer?",7747.0,alright pay back my g factor therapi shot appoint do one get moderna or pfizer,16,0,0,5160,1113
7747,,1,"Alright gravel my 5G, factor therapy iridescent appointment. . make I go bad moderna beaver state Pfizer?",7748.0,alright gravel my g factor therapi iridesc appoint make i go bad moderna beaver state pfizer,17,0,0,5160,1113
7748,,1,"THE ONLY ONE FIGHTING TO KEEP AMERICA FREE. . ALL THE REST WORSHIP THE ONE BELOW & amp; WANT WORLD DEPOPULATION AKA COVID VACCINE. .. ID US, monitor lizard US, STERILIZE the states, KILL US. .. THANK divinity FOR PRESIDENT cornet! GOD BLESS THE USA https: / / t. co / 2KD78ld0XD",7749.0,the onli one fight to keep america free all the rest worship the one below amp want world depopul aka covid vaccin id us monitor lizard us steril the state kill us thank divin for presid cornet god bless the usa t co kdldxd,52,0,1,5160,1113
7749,,1,"THE ONLY ace FIGHTING TO living us FREE. . completely THE REST adoration THE ONE BELOW & amp; WANT WORLD DEPOPULATION AKA COVID VACCINE. .. ID US, MONITOR US, STERILIZE US, KILL US. .. THANK GOD FOR PRESIDENT TRUMP! GOD BLESS THE USA https: / / t. conscientious objector / 2KD78ld0XD",7750.0,the onli ace fight to live us free complet the rest ador the one below amp want world depopul aka covid vaccin id us monitor us steril us kill us thank god for presid trump god bless the usa t conscienti objector kdldxd,51,0,1,5160,1113
7750,,1,"They ' re not "" vaccine passports, "" they ' re movement permit. Information technology ' s not a vaccine, it ' s experimental gene therapy. "" Lockdown "" is at best entirely senseless universal medical isolation and at forged omnipresent public incarceration. Call things what they be, not their euphemism https: / / t. co / MNiyGEcBcL",7751.0,they re not vaccin passport they re movement permit inform technolog s not a vaccin it s experiment gene therapi lockdown is at best entir senseless univers medic isol and at forg omnipres public incarcer call thing what they be not their euphem t co mniygecbcl,58,0,1,5160,1113
7751,,1,"They ' re not "" vaccine passports, "" they ' re drive license. It ' s not a vaccine, it ' s experimental cistron therapy. "" Lockdown "" is at best wholly pointless universal medical isolation and at worst ubiquitous public incarceration. Call things what they are, not their euphemisms https: / / t. co / MNiyGEcBcL",7752.0,they re not vaccin passport they re drive licens it s not a vaccin it s experiment cistron therapi lockdown is at best wholli pointless univers medic isol and at worst ubiquit public incarcer call thing what they are not their euphem t co mniygecbcl,57,0,1,5160,1113
7752,,1,"How terribly inconvenient for the pharma yard bird artists world health organization take billions endue in cistron therapy shots masquerading as "" vaccine. "" http: / / t. cobalt / wvDwY7hwA5",7753.0,how terribl inconveni for the pharma yard bird artist world health organ take billion endu in cistron therapi shot masquerad as vaccin t cobalt wvdwyhwa,31,0,0,5160,1113
7753,,1,"How awfully inconvenient for the pharma flimflam artist world health organization suffer billions invested in cistron therapy shots masquerade as "" vaccine. "" hypertext transfer protocol: / / liothyronine. co / wvDwY7hwA5",7754.0,how aw inconveni for the pharma flimflam artist world health organ suffer billion invest in cistron therapi shot masquerad as vaccin hypertext transfer protocol liothyronin co wvdwyhwa,32,0,0,5160,1113
7754,,1,No way I would enroll my children in human trials for the Moderna covid â   vaccineâ  . Itâ   s EXPERIMENTAL! Itâ   s gene therapy NOT a true vaccine! This hasnâ   t still been tested on animals yet! https: / / tetraiodothyronine. co / KBS784pv7g,7755.0,no way i would enrol my children in human trial for the moderna covid â vaccineâ itâ s experiment itâ s gene therapi not a true vaccin this hasnâ t still been test on anim yet tetraiodothyronin co kbspvg,53,0,1,5160,1113
7755,,1,No way I would enroll my kid in human trials for the Moderna covid â   vaccineâ  . Itâ   s EXPERIMENTAL! Itâ   s gene therapy NOT a true vaccine! This hasnâ   t yet been test on animals still! https: / / t. co / KBS784pv7g,7756.0,no way i would enrol my kid in human trial for the moderna covid â vaccineâ itâ s experiment itâ s gene therapi not a true vaccin this hasnâ t yet been test on anim still t co kbspvg,53,0,1,5160,1113
7756,,1,So people have to adopt an experimental vaccine that doesnâ   t stop you fix scam covid or passing it on. How stupid can citizenry be there is no covid itâ   s all about the scam vaccinum and you are just a lab rat for these evil people of the world,7757.0,so peopl have to adopt an experiment vaccin that doesnâ t stop you fix scam covid or pass it on how stupid can citizenri be there is no covid itâ s all about the scam vaccinum and you are just a lab rat for these evil peopl of the world,54,0,0,5160,1113
7757,,1,So the great unwashed have to select an experimental vaccine that doesnâ   t layover you catch scam covid or passing it on. How stupefied can multitude be there is no covid itâ   s all astir the scam vaccine and you are just a lab rat for these evil hoi polloi of the world,7758.0,so the great unwash have to select an experiment vaccin that doesnâ t layov you catch scam covid or pass it on how stupefi can multitud be there is no covid itâ s all astir the scam vaccin and you are just a lab rat for these evil hoi polloi of the world,57,0,0,5160,1113
7758,,1,"Man in lxx Collapse, Die After Getting COVID Vaccine in NY + More â  ¢ Child ' s Wellness Defensive structure hypertext transfer protocol: / / t. co / Y4yFizTiBn",7759.0,man in lxx collaps die after get covid vaccin in ny more â child s well defens structur hypertext transfer protocol t co yyfiztibn,31,0,0,5160,1113
7759,,1,"Gentleman's gentleman in 70s Collapses, Dies After Getting COVID Vaccine in new york + Sir thomas more â  ¢ Child ' s Health Defense http: / / t. carbon monoxide gas / Y4yFizTiBn",7760.0,gentleman s gentleman in s collaps die after get covid vaccin in new york sir thoma more â child s health defens t carbon monoxid gas yyfiztibn,34,0,0,5160,1113
7760,,1,COVID - nineteen ' Vaccinum ' Are Cistron Therapy http: / / t. cobalt / RGJf2zteOj hypertext transfer protocol: / / t. carbon monoxide gas / LZirYeSIXt,7761.0,covid nineteen vaccinum are cistron therapi t cobalt rgjfzteoj hypertext transfer protocol t carbon monoxid gas lziryesixt,27,0,0,5160,1113
7761,,1,COVID - xix ' Vaccine ' Are Gene Therapy http: / / t. colorado / RGJf2zteOj http: / / thyroxin. co / LZirYeSIXt,7762.0,covid xix vaccin are gene therapi t colorado rgjfzteoj thyroxin co lziryesixt,23,0,0,5160,1113
7762,,1,Biological weapon moldiness determine. .. https: / / t. atomic number 27 / fLnh03UvTq,7763.0,biolog weapon moldi determin t atom number flnhuvtq,14,0,1,5160,1113
7763,,1,Bioarm mustiness follow. .. https: / / metric ton. centennial state / fLnh03UvTq,7764.0,bioarm musti follow metric ton centenni state flnhuvtq,13,0,1,5160,1113
7764,,1,fifty three Stagnant in Gibraltar in 10 Days After Data based Pfizer template rna COVID Injection Started http: / / t. co / CCZEGEDBgf,7765.0,fifti three stagnant in gibraltar in day after data base pfizer templat rna covid inject start t co cczegedbgf,24,0,0,5160,1113
7765,,1,liii Dead in Gibraltar in ten Days After Data based Pfizer template rna COVID Injection Started https: / / t. co / CCZEGEDBgf,7766.0,liii dead in gibraltar in ten day after data base pfizer templat rna covid inject start t co cczegedbgf,23,0,1,5160,1113
7766,,1,"Bill Gates ' s Depopulation Through Forced Vaccination: The Zero Carbon Solution in 2011 of his speech. Now the vaccinum of his investment effect of the nurses by injection informational rna vaccine cause Permanently disabled uneasy system, need to pay the note for the nurses Compensation At present. http: / / tetraiodothyronine. co / z43z1nd2Da",7767.0,bill gate s depopul through forc vaccin the zero carbon solut in of his speech now the vaccinum of his invest effect of the nurs by inject inform rna vaccin caus perman disabl uneasi system need to pay the note for the nurs compens at present tetraiodothyronin co zzndda,55,0,0,5160,1113
7767,,1,"Bill Gates ' s Depopulation Through Forced Vaccination: The Zero Carbon Result in 2011 of his speech. Like a shot the vaccine of his investing effect of the nursemaid by injection mRNA vaccine cause Permanently disabled nervous system, want to pay the bills for the nurses Recompense Now. https: / / t. co / z43z1nd2Da",7768.0,bill gate s depopul through forc vaccin the zero carbon result in of his speech like a shot the vaccin of his invest effect of the nursemaid by inject mrna vaccin caus perman disabl nervous system want to pay the bill for the nurs recompens now t co zzndda,55,0,1,5160,1113
7768,,1,So you had the cistron therapy vaccine for what precisely? http: / / thymine. co / hfsUiM3LTS,7769.0,so you had the cistron therapi vaccin for what precis thymin co hfsuimlt,17,0,0,5160,1113
7769,,1,Hence you had the cistron therapy vaccine for what exactly? https: / / t. colorado / hfsUiM3LTS,7770.0,henc you had the cistron therapi vaccin for what exact t colorado hfsuimlt,17,0,1,5160,1113
7770,,1,"Modernaâ   s SEC filings, which Martin claims to have carefully reviewed, specifies and stresses that its technology is a â   cistron therapy applied science. â   Originally, its engineering science was set astir to be a cancer treatment, so more specifically, itâ   s a chemotherapy gene therapy engineering.",7771.0,modernaâ s sec file which martin claim to have care review specifi and stress that it technolog is a â cistron therapi appli scienc â origin it engin scienc was set astir to be a cancer treatment so more specif itâ s a chemotherapi gene therapi engin,55,0,0,5160,1113
7771,,1,"Modernaâ   s securities and exchange commission filings, which Martin claims to have carefully reviewed, specifies and stresses that its technology is a â   factor therapy applied science. â   Originally, its engineering was countersink up to be a cancer treatment, so more specifically, itâ   s a chemotherapy gene therapy engineering.",7772.0,modernaâ s secur and exchang commiss file which martin claim to have care review specifi and stress that it technolog is a â factor therapi appli scienc â origin it engin was countersink up to be a cancer treatment so more specif itâ s a chemotherapi gene therapi engin,57,0,0,5160,1113
7772,,1,I stock still donâ   thyroxin commence how citizenry are in a hurry to take a rushed vaccinum for a computer virus with a ninety nine. 5% success rate. https: / / t. co / qIPF2IvJQv,7773.0,i stock still donâ thyroxin commenc how citizenri are in a hurri to take a rush vaccinum for a comput virus with a nineti nine success rate t co qipfivjqv,37,0,1,5160,1113
7773,,1,I still donâ   liothyronine get how people be in a hurry to have a rush vaccine for a computer virus with a 99. 5% success rate. https: / / thyroxin. co / qIPF2IvJQv,7774.0,i still donâ liothyronin get how peopl be in a hurri to have a rush vaccin for a comput virus with a success rate thyroxin co qipfivjqv,35,0,1,5160,1113
7774,,1,Depopulation in action by the US. US Pressured Federative republic of brazil to Turn down Russiaâ   s Covid - xix Vaccine https: / / thymine. co / ZXTmfMQgOH,7775.0,depopul in action by the us us pressur feder republ of brazil to turn down russiaâ s covid xix vaccin thymin co zxtmfmqgoh,30,0,1,5160,1113
7775,,1,Depopulation in action mechanism by the US. atomic number 92 Pressured Brazil to Reject Russiaâ   siemens Covid - 19 Vaccinum hypertext transfer protocol: / / t. atomic number 27 / ZXTmfMQgOH,7776.0,depopul in action mechan by the us atom number pressur brazil to reject russiaâ siemen covid vaccinum hypertext transfer protocol t atom number zxtmfmqgoh,33,0,0,5160,1113
7776,,1,Family friend simply die of experimental convid vaccine! Depopulation underway @ united nations @ BillGates @ OpenSociety @ wef @ youfuckingpsychopaths,7777.0,famili friend simpli die of experiment convid vaccin depopul underway unit nation billgat opensocieti wef youfuckingpsychopath,21,0,0,5160,1113
7777,,1,Family booster just break of observational convid vaccinum! Depopulation underway @ UN @ BillGates @ OpenSociety @ wef @ youfuckingpsychopaths,7778.0,famili booster just break of observ convid vaccinum depopul underway un billgat opensocieti wef youfuckingpsychopath,20,0,0,5160,1113
7778,,1,In that location can never exist vaccine All vaccines are phony. Because he didn ' t even make it clear that this computer virus embody a Bioweapon? Or be it from nature? How can you receive a vaccine? Never in the history of mankind has a vaccine been produced in just 60 days or 6 month. http: / / t. centennial state / rVJznguosA,7779.0,in that locat can never exist vaccin all vaccin are phoni becaus he didn t even make it clear that this comput virus embodi a bioweapon or be it from natur how can you receiv a vaccin never in the histori of mankind has a vaccin been produc in just day or month t centenni state rvjznguosa,64,0,0,5160,1113
7779,,1,There can never be vaccines All vaccines are bastard. Because he didn ' t even make it clear that this virus is a Bioweapon? Operating room is it from nature? How can you have a vaccinum? Never in the story of mankind has a vaccine been produced in just 60 days oregon 6 months. https: / / t. atomic number 27 / rVJznguosA,7780.0,there can never be vaccin all vaccin are bastard becaus he didn t even make it clear that this virus is a bioweapon oper room is it from natur how can you have a vaccinum never in the stori of mankind has a vaccin been produc in just day oregon month t atom number rvjznguosa,63,0,1,5160,1113
7780,,1,Our leader accept 20mil to spend on an unproven vaccinum yet we follow begging for our money back from NIB yet <U + 0001F914> you see where this don ' triiodothyronine make sense right?,7781.0,our leader accept mil to spend on an unproven vaccinum yet we follow beg for our money back from nib yet u f you see where this don triiodothyronin make sens right,34,0,0,5160,1113
7781,,1,Our loss leader have 20mil to spend on an unproven vaccinum yet we are begging for our money backward from pen nib still <U + 0001F914> you see where this don river ' thymine make sense right?,7782.0,our loss leader have mil to spend on an unproven vaccinum yet we are beg for our money backward from pen nib still u f you see where this don river thymin make sens right,37,0,0,5160,1113
7782,,1,"How come Covid cases in Bharat start to skyrocket after lot these vaccinum aka bioweapons? Wherefore live the Indian GoI pimping for vaccine companies and given them State protection? Ayurveda, Naturopathy etc? Why is Big Pharma controlling the GoI? @ narendramodi @ PMOIndia",7783.0,how come covid case in bharat start to skyrocket after lot these vaccinum aka bioweapon wherefor live the indian goi pimp for vaccin compani and given them state protect ayurveda naturopathi etc whi is big pharma control the goi narendramodi pmoindia,43,0,0,5160,1113
7783,,1,"How come Covid cases in India start to rocket after administering these vaccine aka biological weapon? Why is the Amerindic GoI pimping for vaccinum companionship and given them State protection? Ayurveda, Naturopathy etc? Why is Big Pharma controlling the GoI? @ narendramodi @ PMOIndia",7784.0,how come covid case in india start to rocket after administ these vaccin aka biolog weapon whi is the amerind goi pimp for vaccinum companionship and given them state protect ayurveda naturopathi etc whi is big pharma control the goi narendramodi pmoindia,44,0,0,5160,1113
7784,,1,THIS IS NOT A vaccinum information technology IS associate in nursing template rna GENE THERAPY https: / / t. carbon monoxide / Xj6RO61iis via @ BitChute,7785.0,this is not a vaccinum inform technolog is associ in nurs templat rna gene therapi t carbon monoxid xjroii via bitchut,26,0,1,5160,1113
7785,,1,THIS live NOT Amp vaccinum IT represent AN informational rna GENE THERAPY https: / / t. centennial state / Xj6RO61iis via @ BitChute,7786.0,this live not amp vaccinum it repres an inform rna gene therapi t centenni state xjroii via bitchut,23,0,1,5160,1113
7786,,1,They enounce it take two doses of the gene therapy â   vaccineâ   to protect against COVID. When they pay the second dose to the people world health organization died (of natural causes obvs) will they become zombies or be cure of last altogether?,7787.0,they enounc it take two dose of the gene therapi â vaccineâ to protect against covid when they pay the second dose to the peopl world health organ die of natur caus obv will they becom zombi or be cure of last altogeth,47,0,0,5160,1113
7787,,1,They say it takes two doses of the gene therapy â   vaccineâ   to protect against COVID. When they give the second dose to the people who died (of natural causes obvs) testament they turn zombies oregon be cure of death altogether?,7788.0,they say it take two dose of the gene therapi â vaccineâ to protect against covid when they give the second dose to the peopl who die of natur caus obv testament they turn zombi oregon be cure of death altogeth,45,0,0,5160,1113
7788,,1,""" Vaccine "" Be a Bioarm? ? - little phoebe Doctors Testify | Dr. John howard northrop https: / / deoxythymidine monophosphate. conscientious objector / 8MwVBLOPfM",7789.0,vaccin be a bioarm littl phoeb doctor testifi dr john howard northrop deoxythymidin monophosph conscienti objector mwvblopfm,26,0,1,5160,1113
7789,,1,""" Vaccinum "" Be a Bioweapon? ? - phoebe Md Testify | Dr. John howard northrop http: / / t. carbon monoxide / 8MwVBLOPfM",7790.0,vaccinum be a bioweapon phoeb md testifi dr john howard northrop t carbon monoxid mwvblopfm,24,0,0,5160,1113
7790,,1,?? ? <U + 0001F914> Gates sure has been happy recently. He moldiness have some mind of the virus coming out side by side. A wonderment which vaccine or gene therapy drug he ' s taken? ?? https: / / thymine. co / v41YQaS4Gf,7791.0,u f gate sure has been happi recent he moldi have some mind of the virus come out side by side a wonder which vaccin or gene therapi drug he s taken thymin co vyqasgf,44,0,1,5160,1113
7791,,1,?? ? <Uracil + 0001F914> William henry gates sure has be happy lately. Helium must have some idea of the viruses coming out next. A curiosity which vaccine or factor therapy drug he ' s taken? ?? hypertext transfer protocol: / / t. co / v41YQaS4Gf,7792.0,uracil f william henri gate sure has be happi late helium must have some idea of the virus come out next a curios which vaccin or factor therapi drug he s taken hypertext transfer protocol t co vyqasgf,46,0,0,5160,1113
7792,,1,one affect of the coronavirus be that we donâ   t constantly make to hear about how this will be the tough influenza season ever and jam down our throatâ   s about mother that toxic vaccinum,7793.0,one affect of the coronavirus be that we donâ t constant make to hear about how this will be the tough influenza season ever and jam down our throatâ s about mother that toxic vaccinum,39,0,0,5160,1113
7793,,1,unitary affect of the coronavirus is that we donâ   t constantly have to get word about how this will be the bad flu time of year always and jamming down our throatâ   s about find that toxic vaccinum,7794.0,unitari affect of the coronavirus is that we donâ t constant have to get word about how this will be the bad flu time of year alway and jam down our throatâ s about find that toxic vaccinum,42,0,0,5160,1113
7794,,1,# COVID19 # CovidVaccine # mRNA # vaccines # vaccine # AmericanWakeup # depopulationagenda # Agenda21 # Agenda2030 # Murder Links below tv for reference <Uracil + 2B07> <Atomic number 92 + FE0F> https: / / tetraiodothyronine. co / wCnAnDUljV,7795.0,covid covidvaccin mrna vaccin vaccin americanwakeup depopulationagenda agenda agenda murder link below tv for refer uracil b atom number fef tetraiodothyronin co wcnanduljv,40,0,1,5160,1113
7795,,1,# COVID19 # CovidVaccine # mRNA # vaccinum # vaccine # AmericanWakeup # depopulationagenda # Agenda21 # Agenda2030 # Murder Contact below video for reference <Uracil + 2B07> <Uranium + FE0F> https: / / t. co / wCnAnDUljV,7796.0,covid covidvaccin mrna vaccinum vaccin americanwakeup depopulationagenda agenda agenda murder contact below video for refer uracil b uranium fef t co wcnanduljv,38,0,1,5160,1113
7796,,1,Hmm Iâ   m not sure about this vaccine. Iâ   ve seen some shocking statistics so far. If only there equal some kind of incentive to inject myself with life alter experimental gene therapy. Whatâ   s this? A complimentary donut if I show Iâ   m vaccinated <U + 0001F62E> sign me up <U + 0001F923> <U + 0001F923> <Uranium + 0001F92A> http: / / t. co / iSq7jBSl1k,7797.0,hmm iâ m not sure about this vaccin iâ ve seen some shock statist so far if onli there equal some kind of incent to inject myself with life alter experiment gene therapi whatâ s this a complimentari donut if i show iâ m vaccin u fe sign me up u f u f uranium fa t co isqjbslk,75,0,0,5160,1113
7797,,1,Hmm Iâ   m not indisputable about this vaccine. Iâ   ve seen some shocking statistics so far. If just there be some kind of incentive to inject myself with life changing experimental gene therapy. Whatâ   s this? A free donut if I show Iâ   m vaccinate <U + 0001F62E> sign me upward <U + 0001F923> <U + 0001F923> <Uranium + 0001F92A> https: / / t. co / iSq7jBSl1k,7798.0,hmm iâ m not indisput about this vaccin iâ ve seen some shock statist so far if just there be some kind of incent to inject myself with life chang experiment gene therapi whatâ s this a free donut if i show iâ m vaccin u fe sign me upward u f u f uranium fa t co isqjbslk,75,0,1,5160,1113
7798,,1,URGENT: Pfizer & adenylic acid; Moderna Experimental Factor Therapy Not Vaccine hypertext transfer protocol: / / thymine. carbon monoxide gas / 255T1Xdmvs via @ BitChute,7799.0,urgent pfizer adenyl acid moderna experiment factor therapi not vaccin hypertext transfer protocol thymin carbon monoxid gas txdmvs via bitchut,25,0,0,5160,1113
7799,,1,URGENT: Pfizer & adenosine monophosphate; Moderna Experimental Gene Therapy Not Vaccinum http: / / t. atomic number 27 / 255T1Xdmvs via @ BitChute,7800.0,urgent pfizer adenosin monophosph moderna experiment gene therapi not vaccinum t atom number txdmvs via bitchut,23,0,0,5160,1113
7800,,1,"< U + 0001F6A8> VACCINE DAMAGED BABIES The # psychopath ' s are now killing 2yrs old children w / the latest injections. Furthermore, it ' s of the utmost importance to plosive name it a # vaccine & amp; to start calling it for what it make up: an experimental <U + 0001D65C> <U + 0001D65A> <U + 0001D663> <Atomic number 92 + 0001D65A> <U + 0001D669> <U + 0001D65D> <U + 0001D65A> <U + 0001D667> <U + 0001D656> <U + 0001D665> <U + 0001D66E >. hypertext transfer protocol: / / thyroxine. co / pXGI9dAObO",7801.0,u fa vaccin damag babi the psychopath s are now kill yrs old children w the latest inject furthermor it s of the utmost import to plosiv name it a vaccin amp to start call it for what it make up an experiment u dc u da u d atom number da u d u dd u da u d u d u d u de hypertext transfer protocol thyroxin co pxgidaobo,96,0,0,5160,1113
